,Company,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacturing_year
1421,Toyota,Fortuner 4x2 Manual,1262000.0,127429,Diesel,Manual,1st Owner,2014
1422,BMW,5 Series 520d,4050000.0,55000,Diesel,Automatic,2nd Owner,2018
1423,Nissan,Sunny Diesel XL,339000.0,61034,Diesel,Manual,2nd Owner,2015
1424,MarutiSuzuki,Swift AMT ZXI,564000.0,76036,Petrol,Automatic,2nd Owner,2018
1425,Hyundai,Grand i10 CRDi,275000.0,65000,Diesel,Manual,2nd Owner,2014
1426,Audi,Q5 30 TDI,1475000.0,80000,Diesel,Automatic,3rd Owner,2015
1427,Hyundai,Venue SX Opt,982000.0,64104,Diesel,Manual,1st Owner,2019
1428,Toyota,Innova Crysta 2.8,1576000.0,116378,Diesel,Automatic,1st Owner,2018
1429,Hyundai,Verna 1.6 CRDi,560000.0,42234,Diesel,Manual,2nd Owner,2016
1430,Hyundai,Venue SX Opt,1150000.0,10000,Petrol,Manual,1st Owner,2021
1431,Mahindra,XUV500 W6 2WD,444000.00000000006,49812,Diesel,Manual,2nd Owner,2013
1432,MarutiSuzuki,Ignis Sigma,501999.99999999994,2294,Petrol,Manual,1st Owner,2022
1433,Skoda,Fabia 1.2 MPI,117000.0,94679,Petrol,Manual,5th Owner,2010
1434,Audi,Q5 3.0 TDI,2100000.0,35000,Diesel,Automatic,1st Owner,2015
1435,MarutiSuzuki,Ciaz ZDi,476000.0,57122,Diesel,Manual,1st Owner,2014
1436,MarutiSuzuki,Wagon R VXI,332000.0,25122,Petrol,Manual,1st Owner,2017
1437,Hyundai,Grand i10 1.2,350000.0,60000,Diesel,Manual,2nd Owner,2017
1438,Hyundai,Creta 1.6 SX,1425000.0,36000,Diesel,Automatic,2nd Owner,2020
1439,MarutiSuzuki,Baleno Delta,631000.0,38736,Petrol,Manual,1st Owner,2020
1440,Hyundai,i20 Asta 1.4,381000.0,130432,Diesel,Manual,1st Owner,2014
1441,Toyota,Fortuner 2.7 2WD,3100000.0,44000,Petrol,Automatic,2nd Owner,2019
1442,Audi,A6 35 TFSI,3675000.0,30000,Petrol,Automatic,1st Owner,2018
1443,Audi,Q5 3.0 TDI,994999.9999999999,68000,Diesel,Automatic,3rd Owner,2011
1444,Hyundai,i10 Magna 1.1L,225000.0,38000,Petrol,Manual,1st Owner,2011
1445,Mahindra,XUV500 R W10,890000.0,65000,Diesel,Manual,1st Owner,2015
1446,MarutiSuzuki,Swift Dzire VXI,650000.0,65000,Petrol,Manual,1st Owner,2019
1447,Mahindra,Scorpio S5,1585000.0,12001,Diesel,Manual,1st Owner,2022
1448,Jeep,Compass 1.4 Sport,1375000.0,23000,Petrol,Manual,1st Owner,2019
1449,Mercedes-Benz,E-Class Expression E,4400000.0,65000,Petrol,Automatic,1st Owner,2018
1450,Audi,Q7 45 TDI,1875000.0,43000,Diesel,Automatic,2nd Owner,2014
1451,Honda,Brio S MT,265000.0,25000,Petrol,Manual,1st Owner,2012
1452,Volvo,XC60 Inscription D5,6000000.0,7500,Diesel,Automatic,1st Owner,2020
1453,BMW,6 Series GT,6050000.0,50000,Diesel,Automatic,1st Owner,2020
1454,Mahindra,KUV 100 NXT,434999.99999999994,36000,Petrol,Manual,1st Owner,2017
1455,Hyundai,Sonata 2.4 GDi,475000.0,86000,Petrol,Manual,1st Owner,2012
1456,Audi,Q3 2.0 TDI,1300000.0,56500,Diesel,Automatic,1st Owner,2014
1457,Mercedes-Benz,GLS 350d 4MATIC,5200000.0,70000,Diesel,Automatic,2nd Owner,2016
1458,Ford,Figo Petrol ZXI,265000.0,68000,Petrol,Manual,1st Owner,2013
1459,Hyundai,Verna CRDi 1.6,1000000.0,63500,Diesel,Automatic,1st Owner,2017
1460,Mercedes-Benz,C-Class Progressive C,4100000.0,26500,Diesel,Automatic,1st Owner,2019
1461,Mercedes-Benz,GLC 200,6100000.0,15000,Petrol,Automatic,1st Owner,2021
1462,BMW,X1 xDrive 20d,2850000.0,38500,Diesel,Automatic,1st Owner,2018
1463,Honda,Amaze VX CVT,925000.0,44500,Diesel,Automatic,1st Owner,2019
1464,Hyundai,i20 Sportz Diesel,975000.0,15500,Diesel,Manual,1st Owner,2022
1465,Toyota,Camry 2.5 Hybrid,2350000.0,47000,Petrol,Automatic,1st Owner,2017
1466,Toyota,Fortuner 2.8 2WD,3350000.0,12000,Diesel,Automatic,1st Owner,2018
1467,BMW,X5 xDrive 30d,10000000.0,20500,Diesel,Automatic,1st Owner,2022
1468,BMW,3 Series 320d,1850000.0,64593,Diesel,Automatic,3rd Owner,2014
1469,Mercedes-Benz,GLE 250d,3650000.0,64000,Diesel,Automatic,1st Owner,2016
1470,Toyota,Glanza G,700000.0,70000,Petrol,Manual,1st Owner,2021
1471,Mercedes-Benz,E-Class E250 CDI,2200000.0,63203,Diesel,Automatic,2nd Owner,2015
1472,Toyota,Fortuner 2.8 2WD,2900000.0,60500,Diesel,Automatic,1st Owner,2017
1473,Jaguar,F-Pace 2.0 R-Dynamic,7400000.0,9900,Diesel,Automatic,1st Owner,2021
1474,Renault,KWID RXL,285000.0,25000,Petrol,Manual,1st Owner,2016
1475,MarutiSuzuki,Wagon R CNG,191000.0,65000,Cng,Manual,2nd Owner,2011
1476,LandRover,Rover Range Rover,19000000.0,68500,Diesel,Automatic,1st Owner,2019
1477,MarutiSuzuki,Ertiga ZDI,600000.0,43000,Diesel,Manual,2nd Owner,2014
1478,Honda,City i VTEC,590000.0,70000,Petrol,Manual,1st Owner,2015
1479,Hyundai,i20 Sportz 1.4,275000.0,150000,Diesel,Manual,3rd Owner,2013
1480,BMW,X4 xDrive30i M,7450000.0,7600,Petrol,Automatic,1st Owner,2022
1481,MarutiSuzuki,Alto 800 LXI,307000.0,31458,Petrol,Manual,1st Owner,2021
1482,Hyundai,Elantra CRDi S,525000.0,70372,Diesel,Manual,1st Owner,2013
1483,MarutiSuzuki,Wagon R LXI,190000.0,129325,Cng,Manual,1st Owner,2012
1484,BMW,X7 xDrive 40i,11500000.0,39000,Petrol,Automatic,1st Owner,2019
1485,Honda,City V MT,1015000.0,17000,Petrol,Manual,1st Owner,2021
1486,Toyota,Fortuner 2.7 2WD,3500000.0,20000,Petrol,Automatic,1st Owner,2020
1487,Mercedes-Benz,B Class B180,765000.0,57000,Diesel,Automatic,3rd Owner,2013
1488,Mercedes-Benz,S-Class S 350,5100000.0,40000,Diesel,Automatic,1st Owner,2015
1489,Ford,Ecosport 1.5 Diesel,950000.0,46000,Diesel,Manual,1st Owner,2020
1490,MarutiSuzuki,Eeco CNG 5,500000.0,18000,Cng,Manual,1st Owner,2019
1491,Tata,Nano Twist XT,85671.0,59290,Petrol,Manual,4th Owner,2015
1492,Toyota,Camry Hybrid 2.5,4090000.0,20000,Petrol,Automatic,1st Owner,2019
1493,MarutiSuzuki,Eeco 5 Seater,210000.0,18000,Petrol,Manual,1st Owner,2012
1494,Nissan,Micra Active XV,355000.0,56000,Petrol,Manual,1st Owner,2018
1495,Volkswagen,Ameo 1.2 MPI,455000.0,66000,Petrol,Manual,2nd Owner,2016
1496,BMW,5 Series 520d,4600000.0,43000,Diesel,Automatic,1st Owner,2019
1497,Nissan,Terrano XL 85,425000.0,67000,Diesel,Manual,1st Owner,2014
1498,BMW,X6 xDrive 40d,3790000.0,75000,Diesel,Automatic,2nd Owner,2015
1499,Mahindra,TUV 300 mHAWK100,645000.0,47000,Diesel,Manual,1st Owner,2017
1500,Hyundai,Venue SX Sport,1075000.0,8800,Petrol,Manual,1st Owner,2021
1501,Audi,Q5 2.0 TDI,1600000.0,94002,Diesel,Automatic,2nd Owner,2014
1502,MarutiSuzuki,Ignis Sigma,525000.0,12000,Petrol,Manual,1st Owner,2021
1503,Hyundai,Elantra SX AT,765000.0,75000,Petrol,Automatic,1st Owner,2015
1504,Jeep,Compass 2.0 Sport,1575000.0,62000,Diesel,Manual,1st Owner,2019
1505,Mercedes-Benz,C-Class C 220,1190000.0,90004,Diesel,Automatic,3rd Owner,2014
1506,BMW,X5 xDrive 30d,2900000.0,83005,Diesel,Automatic,2nd Owner,2014
1507,Mahindra,XUV500 W10 1.99,1095000.0,47000,Diesel,Manual,1st Owner,2018
1508,Mercedes-Benz,GLE 250d,4400000.0,49000,Diesel,Automatic,1st Owner,2017
1509,Toyota,Innova 2.5 ZX,1200000.0,70000,Diesel,Manual,1st Owner,2015
1510,Ford,Ecosport 1.5 Diesel,475000.0,62500,Diesel,Manual,1st Owner,2015
1511,Ford,Ecosport 1.5 Diesel,725000.0,49036,Diesel,Manual,1st Owner,2017
1512,Mercedes-Benz,E-Class Expression E,5800000.0,17000,Diesel,Automatic,1st Owner,2020
1513,Mercedes-Benz,B Class B180,1290000.0,67000,Petrol,Automatic,2nd Owner,2013
1514,MarutiSuzuki,Swift ZXI BSIV,441000.0,39889,Petrol,Manual,2nd Owner,2017
1515,Mercedes-Benz,E-Class Exclusive E,7625000.0,2000,Diesel,Automatic,1st Owner,2022
1516,Audi,A8 L 50,4200000.0,81250,Diesel,Automatic,1st Owner,2015
1517,Ford,Ecosport 1.5 Diesel,525000.0,43000,Diesel,Manual,1st Owner,2016
1518,BMW,X3 xDrive 20d,6000000.0,19000,Diesel,Automatic,1st Owner,2021
1519,Ford,Figo 1.2P Titanium,395000.0,29000,Petrol,Manual,2nd Owner,2016
1520,MG,Astor Sharp CVT,1725000.0,2400,Petrol,Automatic,1st Owner,2022
1521,Jaguar,XJ 3.0L LWB,2290000.0,79004,Diesel,Automatic,2nd Owner,2012
1522,Mercedes-Benz,C-Class C 200,3650000.0,28000,Petrol,Automatic,1st Owner,2018
1523,Toyota,Corolla Altis VL,875000.0,99300,Petrol,Automatic,2nd Owner,2015
1524,Mercedes-Benz,M-Class ML 250,2190000.0,80000,Diesel,Automatic,2nd Owner,2014
1525,LandRover,Rover Range Rover,3525000.0,87002,Diesel,Automatic,2nd Owner,2013
1526,BMW,7 Series 730Ld,13000000.0,19000,Diesel,Automatic,1st Owner,2021
1527,Audi,Q5 2.0 TDI,1425000.0,94002,Diesel,Automatic,2nd Owner,2013
1528,Audi,A6 2.0 TDI,1425000.0,82005,Diesel,Automatic,2nd Owner,2013
1529,LandRover,Rover Range Rover,3975000.0,95004,Diesel,Automatic,1st Owner,2013
1530,Mercedes-Benz,C-Class C 200,3650000.0,25000,Petrol,Automatic,1st Owner,2018
1531,BMW,X1 sDrive20i xLine,2810000.0,68753,Petrol,Automatic,2nd Owner,2019
1532,Ford,Ecosport 1.5 DV5,475000.0,62500,Diesel,Manual,1st Owner,2015
1533,Hyundai,Creta 1.6 CRDi,894999.9999999999,85000,Diesel,Automatic,1st Owner,2017
1534,Mercedes-Benz,C-Class Progressive C,4990000.0,12000,Petrol,Automatic,1st Owner,2021
1535,Honda,WR-V i-DTEC VX,699000.0,58000,Diesel,Manual,1st Owner,2017
1536,MarutiSuzuki,Baleno 1.3 Zeta,620000.0,55500,Diesel,Manual,1st Owner,2018
1537,MarutiSuzuki,Baleno 1.3 Zeta,625000.0,54000,Diesel,Manual,1st Owner,2018
1538,Mercedes-Benz,C-Class Progressive C,4790000.0,12000,Petrol,Automatic,1st Owner,2021
1539,Tata,Harrier XM,1250000.0,32500,Diesel,Manual,1st Owner,2019
1540,Tata,Harrier XM,1260000.0,33500,Diesel,Manual,1st Owner,2019
1541,Hyundai,i10 Era 1.1,221000.0,60000,Petrol,Manual,1st Owner,2012
1542,LandRover,Rover Range Rover,8500000.0,38000,Petrol,Automatic,1st Owner,2020
1543,Mahindra,Bolero SLX 2WD,450000.0,120000,Diesel,Manual,1st Owner,2015
1544,MarutiSuzuki,Vitara Brezza LDi,635000.0,64000,Diesel,Manual,1st Owner,2017
1545,MarutiSuzuki,Wagon R CNG,400000.0,59000,Cng,Manual,1st Owner,2017
1546,MG,Gloster Savvy 7-Str,3965000.0,11000,Diesel,Automatic,2nd Owner,2021
1547,MG,Hector Sharp DCT,1800000.0,12023,Petrol,Automatic,1st Owner,2021
1548,Renault,KWID Climber 1.0,470000.0,30000,Petrol,Automatic,1st Owner,2019
1549,Volvo,S90 D4 Inscription,4475000.0,20000,Diesel,Automatic,1st Owner,2018
1550,MG,ZS EV Exclusive,2110000.0,38000,Electric,Automatic,1st Owner,2020
1551,Mercedes-Benz,C-Class Progressive C,3650000.0,16500,Petrol,Automatic,1st Owner,2018
1552,Mini,Cooper D,1889999.9999999998,29000,Diesel,Automatic,2nd Owner,2014
1553,Mercedes-Benz,C-Class Progressive C,3900000.0,24000,Diesel,Automatic,2nd Owner,2020
1554,MarutiSuzuki,Swift LXI,483000.0,37229,Petrol,Manual,1st Owner,2020
1555,Honda,City i DTEC,490000.00000000006,100000,Diesel,Manual,3rd Owner,2015
1556,BMW,X5 xDrive 30d,2975000.0,85000,Diesel,Automatic,2nd Owner,2015
1557,Mahindra,XUV500 W6 2WD,430999.99999999994,90928,Diesel,Manual,1st Owner,2013
1558,Audi,A3 35 TDI,2580000.0,39000,Diesel,Automatic,1st Owner,2020
1559,Volkswagen,Vento 1.5 TDI,500000.0,78000,Diesel,Automatic,1st Owner,2015
1560,Mercedes-Benz,GLC Coupe 300d,7150000.0,24900,Diesel,Automatic,1st Owner,2021
1561,MarutiSuzuki,Ertiga VXI CNG,725000.0,44000,Cng,Manual,1st Owner,2016
1562,Ford,Figo Diesel Titanium,193000.0,86483,Diesel,Manual,3rd Owner,2014
1563,Honda,City Edge Edition,900000.0,20000,Petrol,Manual,1st Owner,2019
1564,Jaguar,XF 2.0 Petrol,4700000.0,7500,Petrol,Automatic,1st Owner,2020
1565,Renault,Duster Petrol RxL,575000.0,49000,Petrol,Manual,2nd Owner,2017
1566,Toyota,Innova Crysta 2.8,1875000.0,26000,Diesel,Automatic,1st Owner,2018
1567,MarutiSuzuki,Ertiga CNG VXI,675000.0,65000,Cng,Manual,1st Owner,2015
1568,Toyota,Land Cruiser VX,15800000.0,56000,Diesel,Automatic,1st Owner,2018
1569,Toyota,Glanza G,606000.0,40252,Petrol,Manual,1st Owner,2020
1570,MarutiSuzuki,Swift VDI BSIV,323000.0,97947,Diesel,Manual,2nd Owner,2014
1571,Hyundai,Creta 1.6 CRDi,716000.0,150715,Diesel,Automatic,1st Owner,2015
1572,Hyundai,i10 Sportz,158000.0,102820,Petrol,Manual,1st Owner,2010
1573,Skoda,New Laura Ambiente,252999.99999999997,109403,Diesel,Automatic,3rd Owner,2012
1574,MarutiSuzuki,Ertiga VXI AT,858000.0,37377,Petrol,Automatic,1st Owner,2019
1575,Mercedes-Benz,C-Class C 220d,6200000.0,4000,Diesel,Automatic,1st Owner,2022
1576,MarutiSuzuki,Swift Dzire VXI,367000.0,84728,Petrol,Manual,2nd Owner,2015
1577,Renault,Duster 85PS Diesel,324000.0,53548,Diesel,Manual,2nd Owner,2013
1578,Audi,A6 2.0 TDI,1619000.0000000002,29397,Diesel,Automatic,1st Owner,2014
1579,Honda,City i VTEC,775000.0,64000,Petrol,Automatic,1st Owner,2016
1580,Hyundai,Grand i10 Asta,405999.99999999994,30346,Petrol,Manual,1st Owner,2016
1581,Mahindra,XUV500 W10 1.99,1063000.0,42119,Diesel,Manual,1st Owner,2017
1582,MarutiSuzuki,Swift Dzire VDI,327000.0,120450,Diesel,Manual,2nd Owner,2014
1583,Hyundai,Creta 1.4 CRDi,835000.0,70000,Diesel,Manual,1st Owner,2017
1584,Honda,Amaze S i-Vtech,440000.00000000006,59534,Petrol,Manual,2nd Owner,2015
1585,Chevrolet,Cruze LTZ AT,650000.0,90000,Diesel,Automatic,2nd Owner,2016
1586,MarutiSuzuki,Ciaz 1.4 Zeta,750000.0,63001,Petrol,Manual,1st Owner,2017
1587,Toyota,Innova 2.5 VX,1350000.0,153000,Diesel,Manual,1st Owner,2014
1588,Mercedes-Benz,C-Class Progressive C,1600000.0,65000,Diesel,Automatic,1st Owner,2014
1589,Hyundai,Grand i10 Asta,459999.99999999994,60000,Petrol,Manual,2nd Owner,2015
1590,MarutiSuzuki,XL6 Zeta,1100000.0,17000,Petrol,Manual,1st Owner,2021
1591,Audi,A4 2.0 TDI,1300000.0,55000,Diesel,Automatic,3rd Owner,2013
1592,Hyundai,i20 Petrol Asta,790000.0,24000,Petrol,Manual,1st Owner,2019
1593,Mahindra,XUV500 W10 1.99,1200000.0,102000,Diesel,Manual,1st Owner,2016
1594,MarutiSuzuki,Swift 1.3 VXi,320000.0,40000,Petrol,Manual,1st Owner,2010
1595,Tata,Tiago 1.2 Revotron,305000.0,92195,Petrol,Manual,1st Owner,2016
1596,Renault,Triber RXL EASY-R,665000.0,13780,Petrol,Automatic,1st Owner,2020
1597,Skoda,Rapid 1.6 MPI,975000.0,24700,Petrol,Automatic,1st Owner,2019
1598,Skoda,Octavia 1.8 TSI,1950000.0,41000,Petrol,Automatic,1st Owner,2019
1599,Honda,Jazz V CVT,680000.0,18000,Petrol,Automatic,2nd Owner,2017
1600,Hyundai,Creta 1.6 CRDi,1225000.0,7000,Diesel,Automatic,1st Owner,2016
1601,MarutiSuzuki,Ciaz 1.4 AT,950000.0,39600,Petrol,Automatic,1st Owner,2018
1602,MarutiSuzuki,Swift VDI BSIV,690000.0,39500,Diesel,Manual,1st Owner,2018
1603,MarutiSuzuki,Swift Dzire AMT,875000.0,11800,Petrol,Automatic,1st Owner,2020
1604,Toyota,Fortuner 2.8 2WD,2805000.0,77000,Diesel,Manual,2nd Owner,2017
1605,Volvo,S60 D4 KINETIC,1680000.0,99000,Diesel,Automatic,1st Owner,2017
1606,Toyota,Fortuner 4x2 Manual,1610000.0000000002,177000,Diesel,Manual,1st Owner,2014
1607,Kia,Seltos HTX G,1390000.0,43000,Petrol,Manual,1st Owner,2019
1608,Mahindra,XUV300 W8 Diesel,1260000.0,40000,Diesel,Manual,1st Owner,2019
1609,BMW,X1 sDrive 20d,3250000.0,65000,Diesel,Automatic,1st Owner,2019
1610,Audi,A3 35 TDI,2580000.0,39000,Diesel,Automatic,1st Owner,2020
1611,MarutiSuzuki,Vitara Brezza ZDi,980000.0000000001,48000,Diesel,Manual,1st Owner,2018
1612,Mahindra,Marazzo M2 BSIV,1025000.0,77000,Diesel,Manual,1st Owner,2019
1613,Hyundai,Creta 1.6 CRDi,1025000.0,52000,Diesel,Manual,1st Owner,2018
1614,Mahindra,TUV 300 T10,969999.9999999999,27000,Diesel,Manual,1st Owner,2018
1615,Honda,BR-V i-DTEC V,965000.0,47000,Diesel,Manual,1st Owner,2018
1616,Tata,Nexon 1.5 Revotorq,955000.0000000001,42000,Diesel,Manual,2nd Owner,2019
1617,Honda,WR-V i-DTEC VX,930000.0000000001,42000,Diesel,Manual,1st Owner,2018
1618,Hyundai,Creta 1.6 VTVT,894999.9999999999,48000,Petrol,Manual,1st Owner,2016
1619,MarutiSuzuki,SX4 S Cross,855000.0000000001,59000,Diesel,Manual,1st Owner,2017
1620,Tata,Nexon 1.2 Revotron,835000.0,27000,Petrol,Manual,1st Owner,2019
1621,Mahindra,TUV 300 T8,800000.0,44000,Diesel,Manual,1st Owner,2016
1622,Renault,Triber RXZ EASY-R,800000.0,5000,Petrol,Automatic,1st Owner,2021
1623,MarutiSuzuki,Ertiga ZDI,740000.0,78000,Diesel,Manual,1st Owner,2013
1624,Ford,Ecosport 1.5 TDCi,700000.0,57000,Diesel,Manual,1st Owner,2016
1625,Honda,Mobilio V Option,605000.0,48000,Petrol,Manual,2nd Owner,2014
1626,Ford,Ecosport 1.0 Ecoboost,590000.0,56000,Petrol,Manual,1st Owner,2014
1627,Volkswagen,Vento 1.5 TDI,550000.0,15000,Diesel,Manual,1st Owner,2013
1628,Renault,Duster 110PS Diesel,565000.0,77000,Diesel,Manual,2nd Owner,2012
1629,Honda,City i-VTEC V,850000.0,60000,Petrol,Manual,1st Owner,2018
1630,LandRover,Rover Range Rover,2000000.0,65000,Diesel,Automatic,2nd Owner,2013
1631,Honda,Jazz X,390000.0,61985,Petrol,Manual,1st Owner,2012
1632,Honda,Amaze V Petrol,819999.9999999999,19000,Petrol,Manual,1st Owner,2019
1633,MarutiSuzuki,Swift Dzire VXI,750000.0,30000,Petrol,Manual,1st Owner,2019
1634,Honda,Jazz 1.2 S,700000.0,41000,Petrol,Manual,1st Owner,2018
1635,Hyundai,Grand i10 Nios,675000.0,6834,Petrol,Manual,1st Owner,2020
1636,MarutiSuzuki,Swift Dzire VXI,370000.0,112160,Petrol,Manual,1st Owner,2013
1637,Hyundai,Creta 1.6 SX,1100000.0,16118,Petrol,Automatic,1st Owner,2018
1638,MarutiSuzuki,Ciaz Alpha,990000.0,47000,Petrol,Manual,1st Owner,2020
1639,Renault,Duster 110PS Diesel,420000.0,80000,Diesel,Manual,2nd Owner,2012
1640,Skoda,Rapid 1.6 MPI,893000.0,24000,Petrol,Manual,1st Owner,2020
1641,MarutiSuzuki,Ciaz Alpha Automatic,865000.0,46000,Petrol,Automatic,1st Owner,2018
1642,MarutiSuzuki,Baleno RS 1.0,785000.0,30000,Petrol,Manual,1st Owner,2017
1643,Hyundai,i20 Active 1.2,765000.0,30000,Petrol,Manual,1st Owner,2017
1644,MarutiSuzuki,Swift Dzire ZXI,755000.0,31000,Petrol,Manual,1st Owner,2017
1645,Hyundai,Elite i20 2018,750000.0,46000,Diesel,Manual,1st Owner,2018
1646,MarutiSuzuki,Baleno 1.3 Zeta,743000.0,44000,Diesel,Manual,1st Owner,2016
1647,Honda,Jazz V,730000.0,40000,Petrol,Manual,1st Owner,2019
1648,Honda,City i DTec,705000.0,39000,Diesel,Manual,1st Owner,2016
1649,Hyundai,i20 Asta 1.2,450000.0,63759,Petrol,Manual,1st Owner,2013
1650,Hyundai,i20 Active S,699000.0,29000,Petrol,Manual,2nd Owner,2018
1651,Honda,Jazz 1.2 SV,695000.0,42000,Petrol,Manual,1st Owner,2017
1652,Hyundai,i20 Sportz 1.2,675000.0,37000,Petrol,Manual,1st Owner,2017
1653,MarutiSuzuki,Swift VXI,675000.0,40000,Petrol,Manual,1st Owner,2019
1654,Honda,City i VTEC,645000.0,33000,Petrol,Manual,1st Owner,2014
1655,Honda,Jazz 1.2 S,640000.0,26000,Petrol,Manual,1st Owner,2018
1656,Hyundai,Venue SX Plus,1195000.0,24000,Petrol,Automatic,1st Owner,2021
1657,MarutiSuzuki,Ciaz VXi,450000.0,156596,Petrol,Manual,1st Owner,2015
1658,Honda,BR-V i-VTEC VX,580000.0,98778,Petrol,Manual,1st Owner,2017
1659,Skoda,Superb Elegance 1.8,800000.0,145000,Petrol,Automatic,2nd Owner,2010
1660,Hyundai,i20 1.2 Asta,790000.0,26000,Petrol,Manual,1st Owner,2018
1661,Skoda,Octavia 2.0 TDI,1750000.0,60000,Diesel,Automatic,2nd Owner,2017
1662,MarutiSuzuki,Baleno 1.2 Zeta,560000.0,560000,Petrol,Manual,1st Owner,2017
1663,Honda,Jazz 1.2 VX,635000.0,45000,Petrol,Manual,1st Owner,2017
1664,Tata,Tiago XZA,625000.0,27000,Petrol,Automatic,1st Owner,2019
1665,Skoda,Rapid 1.6 MPI,860000.0,43000,Petrol,Automatic,1st Owner,2018
1666,Toyota,Corolla Altis GL,990000.0,37000,Petrol,Manual,1st Owner,2015
1667,Audi,Q3 2.0 TDI,1989999.9999999998,46000,Diesel,Automatic,1st Owner,2014
1668,Hyundai,i10 Sportz AT,280000.0,51366,Petrol,Automatic,1st Owner,2011
1669,Honda,Jazz 1.2 V,630000.0,77331,Petrol,Automatic,1st Owner,2017
1670,Honda,City i VTEC,630000.0,77783,Petrol,Manual,1st Owner,2016
1671,Skoda,Superb LK 2.0,2250000.0,44000,Diesel,Automatic,1st Owner,2016
1672,Mahindra,TUV 300 T10,625000.0,56276,Diesel,Automatic,2nd Owner,2018
1673,Honda,Brio V MT,290000.0,44408,Petrol,Manual,2nd Owner,2012
1674,Tata,Manza Aqua Quadrajet,150000.0,80000,Diesel,Manual,1st Owner,2010
1675,Volkswagen,Ameo 1.0 MPI,610000.0,20000,Petrol,Manual,1st Owner,2019
1676,Jeep,Compass 1.4 Limited,2390000.0,19000,Petrol,Automatic,1st Owner,2021
1677,Ford,Endeavour 2.2 Titanium,2700000.0,73500,Diesel,Automatic,1st Owner,2019
1678,MarutiSuzuki,Ciaz Delta Automatic,810000.0,28783,Petrol,Automatic,1st Owner,2019
1679,MarutiSuzuki,Vitara Brezza ZDi,975000.0,43000,Diesel,Manual,1st Owner,2018
1680,Skoda,Fabia 1.4 TDI,150000.0,117500,Diesel,Manual,2nd Owner,2010
1681,MarutiSuzuki,Swift Dzire VXi,450000.0,46352,Petrol,Automatic,1st Owner,2012
1682,Volkswagen,Ameo 1.2 MPI,440000.00000000006,84123,Petrol,Manual,1st Owner,2017
1683,Hyundai,i20 Asta Option,780000.0,22773,Petrol,Manual,1st Owner,2019
1684,MarutiSuzuki,Alto 800 LXI,300000.0,20000,Petrol,Manual,2nd Owner,2017
1685,Chevrolet,Beat LT,175000.0,77075,Petrol,Manual,3rd Owner,2011
1686,Mercedes-Benz,GLC Progressive 220d,4300000.0,38000,Diesel,Automatic,1st Owner,2018
1687,Renault,KWID 1.0 RXT,210000.0,70000,Petrol,Manual,1st Owner,2016
1688,Mercedes-Benz,GLA Class 200,2050000.0,40000,Diesel,Automatic,1st Owner,2016
1689,Fiat,Palio 1.2 ELX,60000.0,20000,Petrol,Manual,1st Owner,2002
1690,Hyundai,Grand i10 Magna,385000.0,60000,Petrol,Manual,1st Owner,2016
1691,MarutiSuzuki,Alto LXi,185000.0,19521,Petrol,Manual,1st Owner,2008
1692,MarutiSuzuki,Alto K10 VXI,380000.0,19800,Petrol,Automatic,2nd Owner,2017
1693,Toyota,Innova Crysta 2.4,1975000.0,50000,Diesel,Manual,1st Owner,2019
1694,Toyota,Etios VXD,585000.0,50000,Diesel,Manual,1st Owner,2012
1695,Honda,City i-VTEC VX,1050000.0,37000,Petrol,Manual,1st Owner,2019
1696,Mahindra,TUV 300 T10,800000.0,40000,Diesel,Manual,1st Owner,2019
1697,Honda,WR-V i-DTEC S,825000.0,10700,Diesel,Manual,1st Owner,2017
1698,Honda,City i VTEC,610000.0,31800,Petrol,Manual,1st Owner,2014
1699,MarutiSuzuki,Baleno 1.2 Zeta,579000.0,32400,Petrol,Manual,1st Owner,2016
1700,Honda,Amaze VX Petrol,785000.0,4700,Petrol,Manual,1st Owner,2020
1701,Hyundai,Grand i10 1.2,525000.0,33500,Petrol,Manual,1st Owner,2018
1702,MarutiSuzuki,Swift Dzire VDI,699000.0,54800,Diesel,Manual,1st Owner,2018
1703,Hyundai,Verna CRDi 1.6,799000.0,44000,Diesel,Manual,1st Owner,2017
1704,MarutiSuzuki,Wagon R VXI,415000.00000000006,19000,Petrol,Manual,1st Owner,2014
1705,Honda,Jazz VX CVT,789000.0,22000,Petrol,Automatic,1st Owner,2019
1706,Hyundai,i20 Sportz,785000.0,12900,Petrol,Manual,1st Owner,2020
1707,Honda,Amaze V CVT,780000.0,22700,Petrol,Automatic,1st Owner,2019
1708,MarutiSuzuki,Zen Estilo VXI,189000.0,69000,Petrol,Manual,2nd Owner,2010
1709,Hyundai,Santro Xing GL,269000.0,60000,Petrol,Manual,1st Owner,2012
1710,Hyundai,i20 Sportz,900000.0,9500,Petrol,Manual,1st Owner,2020
1711,Honda,City i-VTEC SV,980000.0000000001,15000,Petrol,Manual,1st Owner,2021
1712,Kia,Seltos HTK Plus,1260000.0,19000,Petrol,Manual,1st Owner,2020
1713,Toyota,Innova Crysta 2.4,3050000.0,3500,Diesel,Automatic,1st Owner,2022
1714,Ford,Figo Petrol ZXI,190000.0,81721,Petrol,Manual,1st Owner,2010
1715,MarutiSuzuki,Zen Estilo LXI,210000.0,109656,Petrol,Manual,1st Owner,2012
